,M
10086,6927
10087,6895
10088,6864
10089,6832
10090,6800
10091,6768
10092,6736
10093,6704
10094,6672
10095,6640
10096,6608
10097,6576
10098,6544
10099,6511
10100,6479
10101,6447
10102,6415
10103,6382
10104,6350
10105,6318
10106,6285
10107,6253
10108,6221
10109,6188
10110,6156
10111,6123
10112,6091
10113,6058
10114,6025
10115,5993
10116,5960
10117,5928
10118,5895
10119,5862
10120,5830
10121,5797
10122,5764
10123,5731
10124,5698
10125,5665
10126,5632
10127,5599
10128,5567
10129,5533
10130,5501
10131,5468
10132,5435
10133,5401
10134,5368
10135,5335
10136,5302
10137,5269
10138,5236
10139,5202
10140,5169
10141,5136
10142,5103
10143,5069
10144,5036
10145,5002
10146,4969
10147,4935
10148,4902
10149,4869
10150,4835
10151,4802
10152,4768
10153,4734
10154,4701
10155,4667
10156,4634
10157,4600
10158,4566
10159,4533
10160,4499
10161,4465
10162,4432
10163,4398
10164,4364
10165,4330
10166,4296
10167,4262
10168,4229
10169,4195
10170,4161
10171,4127
10172,4093
10173,4059
10174,4025
10175,3991
10176,3957
10177,3923
10178,3889
10179,3855
10180,3821
10181,3787
10182,3753
10183,3719
10184,3685
10185,3650
10186,3616
10187,3582
10188,3548
10189,3513
10190,3479
10191,3445
10192,3410
10193,3376
10194,3342
10195,3308
10196,3273
10197,3239
10198,3204
10199,3170
10200,3136
10201,3101
10202,3067
10203,3033
10204,2998
10205,2963
10206,2929
10207,2895
10208,2860
10209,2826
10210,2791
10211,2757
10212,2722
10213,2687
10214,2653
10215,2618
10216,2584
10217,2549
10218,2514
10219,2479
10220,2445
10221,2410
10222,2375
10223,2341
10224,2306
10225,2271
10226,2237
10227,2202
10228,2167
10229,2132
10230,2098
10231,2063
10232,2028
10233,1993
10234,1959
10235,1924
10236,1889
10237,1854
10238,1819
10239,1784
10240,1749
10241,1715
10242,1680
10243,1645
10244,1610
10245,1575
10246,1540
10247,1505
10248,1471
10249,1436
10250,1401
10251,1366
10252,1331
10253,1296
10254,1261
10255,1226
10256,1191
10257,1156
10258,1121
10259,1086
10260,1051
10261,1016
10262,981
10263,946
10264,911
10265,876
10266,841
10267,806
10268,771
10269,736
10270,701
10271,666
10272,631
10273,596
10274,561
10275,526
10276,491
10277,456
10278,421
10279,386
10280,351
10281,315
10282,281
10283,246
10284,211
10285,175
10286,140
10287,105
10288,70
10289,35
10290,0
10291,-35
10292,-70
10293,-105
10294,-140
10295,-175
10296,-210
10297,-245
10298,-280
10299,-315
10300,-351
10301,-385
10302,-421
10303,-455
10304,-490
10305,-526
10306,-561
10307,-596
10308,-631
10309,-666
10310,-701
10311,-736
10312,-771
10313,-806
10314,-841
10315,-876
10316,-911
10317,-946
10318,-981
10319,-1016
10320,-1051
10321,-1086
10322,-1121
10323,-1156
10324,-1191
10325,-1226
10326,-1261
10327,-1296
10328,-1331
10329,-1366
10330,-1401
10331,-1435
10332,-1470
10333,-1505
10334,-1540
10335,-1575
10336,-1610
10337,-1645
10338,-1680
10339,-1715
10340,-1749
10341,-1784
10342,-1819
10343,-1854
10344,-1889
10345,-1923
10346,-1958
10347,-1993
10348,-2028
10349,-2063
10350,-2097
10351,-2132
10352,-2167
10353,-2202
10354,-2237
10355,-2271
10356,-2306
10357,-2341
10358,-2375
10359,-2410
10360,-2445
10361,-2479
10362,-2514
10363,-2549
10364,-2583
10365,-2618
10366,-2652
10367,-2687
10368,-2722
10369,-2756
10370,-2791
10371,-2825
10372,-2860
10373,-2894
10374,-2929
10375,-2963
10376,-2998
10377,-3032
10378,-3067
10379,-3101
10380,-3136
10381,-3170
10382,-3204
10383,-3239
10384,-3273
10385,-3307
10386,-3342
10387,-3376
10388,-3410
10389,-3445
10390,-3479
10391,-3513
10392,-3547
10393,-3582
10394,-3616
10395,-3650
10396,-3684
10397,-3718
10398,-3753
10399,-3786
10400,-3821
10401,-3855
10402,-3889
10403,-3923
10404,-3957
10405,-3991
10406,-4025
10407,-4059
10408,-4093
10409,-4127
10410,-4161
10411,-4195
10412,-4229
10413,-4262
10414,-4296
10415,-4330
10416,-4364
10417,-4397
10418,-4431
10419,-4465
10420,-4499
10421,-4533
10422,-4566
10423,-4600
10424,-4633
10425,-4667
10426,-4701
10427,-4734
10428,-4768
10429,-4801
10430,-4835
10431,-4868
10432,-4902
10433,-4935
10434,-4969
10435,-5002
10436,-5035
10437,-5069
10438,-5102
10439,-5136
10440,-5169
10441,-5202
10442,-5235
10443,-5268
10444,-5302
10445,-5335
10446,-5368
10447,-5401
10448,-5434
10449,-5467
10450,-5500
10451,-5533
10452,-5566
10453,-5599
10454,-5632
10455,-5665
10456,-5698
10457,-5731
10458,-5764
10459,-5796
10460,-5829
10461,-5862
10462,-5895
10463,-5927
10464,-5960
10465,-5993
10466,-6025
10467,-6058
10468,-6090
10469,-6123
10470,-6156
10471,-6188
10472,-6221
10473,-6253
10474,-6285
10475,-6318
10476,-6350
10477,-6382
10478,-6414
10479,-6447
10480,-6479
10481,-6511
10482,-6544
10483,-6575
10484,-6608
10485,-6640
10486,-6672
10487,-6704
10488,-6736
10489,-6768
10490,-6800
10491,-6832
10492,-6863
10493,-6895
10494,-6927
10495,-6959
10496,-6991
10497,-7022
10498,-7054
10499,-7086
10500,-7117
10501,-7149
10502,-7180
10503,-7212
10504,-7243
10505,-7275
10506,-7306
10507,-7338
10508,-7369
10509,-7400
10510,-7431
10511,-7462
10512,-7494
10513,-7525
10514,-7556
10515,-7587
10516,-7618
10517,-7649
10518,-7680
10519,-7711
10520,-7742
10521,-7773
10522,-7804
10523,-7835
10524,-7866
10525,-7896
10526,-7927
10527,-7958
10528,-7988
10529,-8019
10530,-8049
10531,-8080
10532,-8111
10533,-8141
10534,-8171
10535,-8202
10536,-8232
10537,-8262
10538,-8292
10539,-8323
10540,-8353
10541,-8383
10542,-8413
10543,-8443
10544,-8473
10545,-8503
10546,-8533
10547,-8563
10548,-8593
10549,-8623
10550,-8653
10551,-8683
10552,-8712
10553,-8742
10554,-8771
10555,-8801
10556,-8831
10557,-8860
10558,-8890
10559,-8919
10560,-8949
10561,-8978
10562,-9007
10563,-9037
10564,-9066
10565,-9095
10566,-9124
10567,-9153
10568,-9182
10569,-9211
10570,-9240
10571,-9269
10572,-9298
10573,-9327
10574,-9356
10575,-9385
10576,-9413
10577,-9442
10578,-9471
10579,-9499
10580,-9528
10581,-9556
10582,-9585
10583,-9613
10584,-9642
10585,-9670
10586,-9698
10587,-9726
10588,-9755
10589,-9783
10590,-9811
10591,-9839
10592,-9867
10593,-9895
10594,-9923
10595,-9951
10596,-9979
10597,-10007
10598,-10034
10599,-10062
10600,-10090
10601,-10117
10602,-10145
10603,-10172
10604,-10200
10605,-10227
10606,-10255
10607,-10282
10608,-10309
10609,-10337
10610,-10364
10611,-10391
10612,-10418
10613,-10445
10614,-10472
10615,-10499
10616,-10526
10617,-10553
10618,-10579
10619,-10607
10620,-10633
10621,-10660
10622,-10686
10623,-10713
10624,-10739
10625,-10766
10626,-10793
10627,-10819
10628,-10845
10629,-10871
10630,-10897
10631,-10924
10632,-10950
10633,-10976
10634,-11002
10635,-11028
10636,-11054
10637,-11080
10638,-11105
10639,-11131
10640,-11157
10641,-11183
10642,-11209
10643,-11234
10644,-11260
10645,-11285
10646,-11310
10647,-11336
10648,-11361
10649,-11386
10650,-11412
10651,-11437
10652,-11462
10653,-11487
10654,-11512
10655,-11537
10656,-11562
10657,-11587
10658,-11611
10659,-11636
10660,-11661
10661,-11685
10662,-11710
10663,-11734
10664,-11759
10665,-11783
10666,-11808
10667,-11832
10668,-11856
10669,-11880
10670,-11905
10671,-11929
10672,-11953
10673,-11977
10674,-12000
10675,-12024
10676,-12048
10677,-12072
10678,-12096
10679,-12119
10680,-12143
10681,-12166
10682,-12190
10683,-12214
10684,-12237
10685,-12260
10686,-12283
10687,-12307
10688,-12330
10689,-12353
10690,-12376
10691,-12399
10692,-12422
10693,-12445
10694,-12467
10695,-12490
10696,-12513
10697,-12536
10698,-12558
10699,-12581
10700,-12603
10701,-12625
10702,-12648
10703,-12670
10704,-12692
10705,-12715
10706,-12737
10707,-12759
10708,-12781
10709,-12803
10710,-12825
10711,-12846
10712,-12868
10713,-12890
10714,-12911
10715,-12933
10716,-12955
10717,-12976
10718,-12998
10719,-13019
10720,-13040
10721,-13061
10722,-13083
10723,-13104
10724,-13125
10725,-13146
10726,-13167
10727,-13188
10728,-13208
10729,-13229
10730,-13250
10731,-13271
10732,-13291
10733,-13312
10734,-13332
10735,-13352
10736,-13373
10737,-13393
10738,-13413
10739,-13434
10740,-13454
10741,-13474
10742,-13493
10743,-13513
10744,-13533
10745,-13553
10746,-13573
10747,-13592
10748,-13612
10749,-13631
10750,-13651
10751,-13671
10752,-13690
10753,-13709
10754,-13728
10755,-13748
10756,-13766
10757,-13785
10758,-13805
10759,-13824
10760,-13842
10761,-13861
10762,-13880
10763,-13899
10764,-13917
10765,-13936
10766,-13954
10767,-13973
10768,-13991
10769,-14009
10770,-14027
10771,-14045
10772,-14063
10773,-14082
10774,-14099
10775,-14117
10776,-14135
10777,-14153
10778,-14171
10779,-14188
10780,-14206
10781,-14223
10782,-14241
10783,-14258
10784,-14275
10785,-14293
10786,-14310
10787,-14327
10788,-14344
10789,-14361
10790,-14378
10791,-14395
10792,-14411
10793,-14428
10794,-14445
10795,-14461
10796,-14478
10797,-14494
10798,-14511
10799,-14527
10800,-14543
10801,-14559
10802,-14575
10803,-14592
10804,-14607
10805,-14623
10806,-14639
10807,-14655
10808,-14671
10809,-14686
10810,-14702
10811,-14717
10812,-14733
10813,-14748
10814,-14764
10815,-14779
10816,-14794
10817,-14809
10818,-14824
10819,-14839
10820,-14854
10821,-14869
10822,-14884
10823,-14899
10824,-14913
10825,-14928
10826,-14942
10827,-14956
10828,-14971
10829,-14985
10830,-14999
10831,-15014
10832,-15028
10833,-15042
10834,-15056
10835,-15069
10836,-15083
10837,-15097
10838,-15111
10839,-15124
10840,-15138
10841,-15151
10842,-15165
10843,-15178
10844,-15191
10845,-15204
10846,-15218
10847,-15231
10848,-15244
10849,-15257
10850,-15270
10851,-15282
10852,-15295
10853,-15307
10854,-15320
10855,-15333
10856,-15345
10857,-15357
10858,-15370
10859,-15382
10860,-15394
10861,-15406
10862,-15418
10863,-15430
10864,-15442
10865,-15454
10866,-15465
10867,-15477
10868,-15489
10869,-15500
10870,-15512
10871,-15523
10872,-15534
10873,-15546
10874,-15557
10875,-15568
10876,-15579
10877,-15590
10878,-15601
10879,-15611
10880,-15622
10881,-15633
10882,-15643
10883,-15654
10884,-15664
10885,-15675
10886,-15685
10887,-15695
10888,-15705
10889,-15715
10890,-15725
10891,-15735
10892,-15745
10893,-15755
10894,-15765
10895,-15774
10896,-15784
10897,-15793
10898,-15803
10899,-15812
10900,-15821
10901,-15831
10902,-15840
10903,-15849
10904,-15858
10905,-15867
10906,-15876
10907,-15885
10908,-15893
10909,-15902
10910,-15910
10911,-15919
10912,-15927
10913,-15936
10914,-15944
10915,-15952
10916,-15960
10917,-15968
10918,-15976
10919,-15984
10920,-15992
10921,-16000
10922,-16008
10923,-16015
10924,-16023
10925,-16030
10926,-16037
10927,-16045
10928,-16052
10929,-16059
10930,-16067
10931,-16073
10932,-16081
10933,-16087
10934,-16094
10935,-16101
10936,-16107
10937,-16114
10938,-16121
10939,-16127
10940,-16133
10941,-16140
10942,-16146
10943,-16152
10944,-16158
10945,-16164
10946,-16170
10947,-16176
10948,-16182
10949,-16188
10950,-16193
10951,-16199
10952,-16204
10953,-16209
10954,-16215
10955,-16220
10956,-16225
10957,-16231
10958,-16236
10959,-16241
10960,-16245
10961,-16250
10962,-16255
10963,-16259
10964,-16264
10965,-16269
10966,-16273
10967,-16278
10968,-16282
10969,-16286
10970,-16290
10971,-16294
10972,-16298
10973,-16302
10974,-16306
10975,-16310
10976,-16313
10977,-16317
10978,-16321
10979,-16324
10980,-16328
10981,-16331
10982,-16334
10983,-16337
10984,-16341
10985,-16344
10986,-16347
10987,-16349
10988,-16352
10989,-16355
10990,-16358
10991,-16360
10992,-16362
10993,-16365
10994,-16368
10995,-16370
10996,-16372
10997,-16374
10998,-16376
10999,-16378
11000,-16380
11001,-16382
11002,-16384
11003,-16385
11004,-16387
11005,-16388
11006,-16390
11007,-16391
11008,-16392
11009,-16394
11010,-16395
11011,-16396
11012,-16397
11013,-16398
11014,-16399
11015,-16400
11016,-16400
11017,-16401
11018,-16401
11019,-16402
11020,-16402
11021,-16403
11022,-16403
11023,-16403
11024,-16403
11025,-16403
11026,-16403
11027,-16403
11028,-16403
11029,-16403
11030,-16402
11031,-16402
11032,-16401
11033,-16401
11034,-16400
11035,-16400
11036,-16399
11037,-16398
11038,-16397
11039,-16396
11040,-16395
11041,-16394
11042,-16392
11043,-16391
11044,-16390
11045,-16389
11046,-16387
11047,-16385
11048,-16384
11049,-16382
11050,-16380
11051,-16378
11052,-16376
11053,-16374
11054,-16372
11055,-16370
11056,-16367
11057,-16365
11058,-16363
11059,-16360
11060,-16357
11061,-16355
11062,-16352
11063,-16349
11064,-16346
11065,-16344
11066,-16340
11067,-16337
11068,-16334
11069,-16331
11070,-16328
11071,-16324
11072,-16321
11073,-16317
11074,-16313
11075,-16310
11076,-16306
11077,-16302
11078,-16298
11079,-16294
11080,-16290
11081,-16286
11082,-16282
11083,-16277
11084,-16273
11085,-16269
11086,-16264
11087,-16260
11088,-16255
11089,-16250
11090,-16245
11091,-16241
11092,-16235
11093,-16230
11094,-16225
11095,-16220
11096,-16215
11097,-16210
11098,-16204
11099,-16199
11100,-16193
11101,-16187
11102,-16182
11103,-16176
11104,-16170
11105,-16164
11106,-16158
11107,-16152
11108,-16146
11109,-16140
11110,-16134
11111,-16127
11112,-16121
11113,-16114
11114,-16108
11115,-16101
11116,-16094
11117,-16087
11118,-16080
11119,-16073
11120,-16066
11121,-16059
11122,-16052
11123,-16045
11124,-16037
11125,-16030
11126,-16023
11127,-16015
11128,-16007
11129,-16000
11130,-15992
11131,-15984
11132,-15976
11133,-15969
11134,-15960
11135,-15952
11136,-15944
11137,-15936
11138,-15927
11139,-15919
11140,-15910
11141,-15902
11142,-15893
11143,-15884
11144,-15876
11145,-15867
11146,-15858
11147,-15849
11148,-15840
11149,-15831
11150,-15821
11151,-15812
11152,-15803
11153,-15794
11154,-15784
11155,-15774
11156,-15765
11157,-15755
11158,-15745
11159,-15735
11160,-15725
11161,-15716
11162,-15705
11163,-15695
11164,-15685
11165,-15674
11166,-15664
11167,-15654
11168,-15643
11169,-15633
11170,-15622
11171,-15611
11172,-15600
11173,-15590
11174,-15579
11175,-15568
11176,-15557
11177,-15546
11178,-15534
11179,-15523
11180,-15511
11181,-15500
11182,-15489
11183,-15477
11184,-15466
11185,-15454
11186,-15442
11187,-15430
11188,-15418
11189,-15406
11190,-15394
11191,-15382
11192,-15370
11193,-15358
11194,-15345
11195,-15333
11196,-15320
11197,-15308
11198,-15295
11199,-15282
11200,-15269
11201,-15257
11202,-15244
11203,-15231
11204,-15218
11205,-15205
11206,-15191
11207,-15178
11208,-15165
11209,-15152
11210,-15138
11211,-15124
11212,-15111
11213,-15097
11214,-15083
11215,-15070
11216,-15056
11217,-15042
11218,-15028
11219,-15013
11220,-15000
11221,-14985
11222,-14971
11223,-14957
11224,-14942
11225,-14928
11226,-14913
11227,-14898
11228,-14884
11229,-14869
11230,-14854
11231,-14839
11232,-14824
11233,-14809
11234,-14794
11235,-14779
11236,-14764
11237,-14748
11238,-14733
11239,-14718
11240,-14702
11241,-14687
11242,-14671
11243,-14655
11244,-14639
11245,-14624
11246,-14608
11247,-14592
11248,-14576
11249,-14560
11250,-14543
11251,-14527
11252,-14511
11253,-14494
11254,-14478
11255,-14461
11256,-14445
11257,-14428
11258,-14411
11259,-14394
11260,-14378
11261,-14361
11262,-14344
11263,-14327
11264,-14310
11265,-14293
11266,-14275
11267,-14258
11268,-14241
11269,-14223
11270,-14206
11271,-14188
11272,-14170
11273,-14153
11274,-14135
11275,-14117
11276,-14099
11277,-14081
11278,-14064
11279,-14045
11280,-14027
11281,-14009
11282,-13991
11283,-13973
11284,-13954
11285,-13936
11286,-13917
11287,-13898
11288,-13880
11289,-13861
11290,-13842
11291,-13823
11292,-13804
11293,-13785
11294,-13766
11295,-13748
11296,-13728
11297,-13709
11298,-13690
11299,-13670
11300,-13651
11301,-13631
11302,-13612
11303,-13593
11304,-13573
11305,-13553
11306,-13533
11307,-13513
11308,-13493
11309,-13473
11310,-13454
11311,-13434
11312,-13413
11313,-13393
11314,-13373
11315,-13353
11316,-13332
11317,-13312
11318,-13291
11319,-13271
11320,-13250
11321,-13229
11322,-13208
11323,-13188
11324,-13167
11325,-13146
11326,-13125
11327,-13104
11328,-13083
11329,-13062
11330,-13040
11331,-13019
11332,-12998
11333,-12976
11334,-12955
11335,-12933
11336,-12912
11337,-12890
11338,-12868
11339,-12847
11340,-12825
11341,-12803
11342,-12781
11343,-12759
11344,-12737
11345,-12715
11346,-12693
11347,-12670
11348,-12648
11349,-12625
11350,-12603
11351,-12581
11352,-12558
11353,-12536
11354,-12513
11355,-12490
11356,-12467
11357,-12445
11358,-12422
11359,-12399
11360,-12376
11361,-12353
11362,-12330
11363,-12307
11364,-12284
11365,-12260
11366,-12237
11367,-12214
11368,-12190
11369,-12167
11370,-12143
11371,-12120
11372,-12096
11373,-12072
11374,-12048
11375,-12024
11376,-12000
11377,-11977
11378,-11953
11379,-11929
11380,-11904
11381,-11881
11382,-11856
11383,-11832
11384,-11808
11385,-11783
11386,-11759
11387,-11734
11388,-11710
11389,-11685
11390,-11661
11391,-11636
11392,-11611
11393,-11587
11394,-11562
11395,-11537
11396,-11512
11397,-11487
11398,-11462
11399,-11437
11400,-11411
11401,-11386
11402,-11361
11403,-11336
11404,-11310
11405,-11285
11406,-11259
11407,-11234
11408,-11208
11409,-11183
11410,-11157
11411,-11131
11412,-11105
11413,-11080
11414,-11054
11415,-11028
11416,-11002
11417,-10976
11418,-10950
11419,-10924
11420,-10898
11421,-10871
11422,-10845
11423,-10819
11424,-10793
11425,-10766
11426,-10739
11427,-10713
11428,-10686
11429,-10660
11430,-10633
11431,-10606
11432,-10580
11433,-10553
11434,-10526
11435,-10499
11436,-10472
11437,-10445
11438,-10418
11439,-10391
11440,-10364
11441,-10337
11442,-10309
11443,-10282
11444,-10255
11445,-10227
11446,-10200
11447,-10173
11448,-10145
11449,-10117
11450,-10090
11451,-10062
11452,-10034
11453,-10007
11454,-9979
11455,-9951
11456,-9923
11457,-9895
11458,-9867
11459,-9839
11460,-9811
11461,-9783
11462,-9755
11463,-9726
11464,-9698
