,M
117588,-13
117589,4
117590,3
117591,17
117592,4
117593,-24
117594,19
117595,33
117596,9
117597,30
117598,-1
117599,-6
117600,2
117601,-17
117602,-36
117603,-12
117604,1
117605,-14
117606,-11
117607,-13
117608,1
117609,9
117610,-10
117611,-35
117612,-19
117613,-20
117614,1
117615,22
117616,9
117617,-17
117618,-4
117619,1
117620,-16
117621,-16
117622,-44
117623,-64
117624,-57
117625,-61
117626,-32
117627,-49
117628,-32
117629,3
117630,27
117631,5
117632,8
117633,17
117634,43
117635,31
117636,54
117637,48
117638,56
117639,80
117640,73
117641,58
117642,35
117643,38
117644,55
117645,61
117646,19
117647,13
117648,-8
117649,-7
117650,-16
117651,-12
117652,3
117653,34
117654,47
117655,20
117656,12
117657,-15
117658,-16
117659,2
117660,-6
117661,-16
117662,-35
117663,-13
117664,11
117665,19
117666,5
117667,-5
117668,-16
117669,-34
117670,-36
117671,-3
117672,-43
117673,-45
117674,-10
117675,-13
117676,-11
117677,-9
117678,-8
117679,6
117680,-14
117681,-9
117682,11
117683,3
117684,19
117685,2
117686,4
117687,30
117688,27
117689,52
117690,46
117691,92
117692,98
117693,94
117694,56
117695,24
117696,29
117697,20
117698,17
117699,-37
117700,-19
117701,-2
117702,12
117703,12
117704,0
117705,4
117706,23
117707,32
117708,33
117709,61
117710,41
117711,41
117712,31
117713,51
117714,83
117715,48
117716,23
117717,1
117718,36
117719,29
117720,25
117721,37
117722,52
117723,60
117724,88
117725,77
117726,84
117727,94
117728,99
117729,103
117730,78
117731,35
117732,25
117733,37
117734,33
117735,39
117736,38
117737,43
117738,2
117739,-42
117740,-22
117741,-4
117742,15
117743,12
117744,21
117745,-19
117746,-41
117747,-27
117748,-34
117749,-38
117750,-33
117751,-31
117752,-41
117753,-19
117754,-5
117755,-29
117756,-35
117757,-47
117758,-38
117759,-34
117760,-26
117761,-63
117762,-37
117763,-39
117764,-26
117765,-22
117766,-8
117767,-4
117768,4
117769,-4
117770,-20
117771,0
117772,-20
117773,-24
117774,-23
117775,6
117776,-5
117777,-8
117778,-10
117779,12
117780,26
117781,14
117782,16
117783,20
117784,-9
117785,-15
117786,-2
117787,-22
117788,-20
117789,-19
117790,-40
117791,-43
117792,-39
117793,-29
117794,-26
117795,-44
117796,-51
117797,-51
117798,-71
117799,-50
117800,-38
117801,-52
117802,-68
117803,-78
117804,-108
117805,-102
117806,-112
117807,-133
117808,-145
117809,-122
117810,-143
117811,-135
117812,-124
117813,-110
117814,-99
117815,-90
117816,-116
117817,-93
117818,-58
117819,-79
117820,-73
117821,-70
117822,-52
117823,-75
117824,-87
117825,-89
117826,-90
117827,-49
117828,-72
117829,-73
117830,-77
117831,-65
117832,-87
117833,-75
117834,-59
117835,-64
117836,-30
117837,-67
117838,-103
117839,-100
117840,-118
117841,-110
117842,-86
117843,-69
117844,-65
117845,-61
117846,-55
117847,-38
117848,-28
117849,-1
117850,1
117851,-31
117852,-21
117853,6
117854,-7
117855,1
117856,-6
117857,24
117858,31
117859,25
117860,16
117861,23
117862,17
117863,4
117864,5
117865,8
117866,-4
117867,0
117868,3
117869,2
117870,13
117871,25
117872,48
117873,21
117874,13
117875,7
117876,-20
117877,-18
117878,-39
117879,-50
117880,-56
117881,-20
117882,-47
117883,-17
117884,-36
117885,-55
117886,-46
117887,-13
117888,0
117889,-19
117890,-12
117891,-25
117892,-39
117893,1
117894,-14
117895,6
117896,33
117897,10
117898,1
117899,-27
117900,-47
117901,-51
117902,-60
117903,-69
117904,-62
117905,-49
117906,-38
117907,-21
117908,-14
117909,-21
117910,-11
117911,-32
117912,-28
117913,-5
117914,29
117915,15
117916,23
117917,16
117918,15
117919,11
117920,43
117921,24
117922,-9
117923,-36
117924,-8
117925,-1
117926,24
117927,25
117928,8
117929,-3
117930,3
117931,11
117932,16
117933,61
117934,78
117935,93
117936,102
117937,93
117938,89
117939,78
117940,89
117941,72
117942,59
117943,71
117944,48
117945,104
117946,105
117947,88
117948,80
117949,134
117950,146
117951,200
117952,175
117953,191
117954,208
117955,203
117956,166
117957,165
117958,131
117959,127
117960,105
117961,124
117962,121
117963,139
117964,155
117965,152
117966,155
117967,117
117968,129
117969,127
117970,125
117971,133
117972,141
117973,181
117974,188
117975,210
117976,168
117977,142
117978,133
117979,106
117980,67
117981,83
117982,64
117983,64
117984,64
117985,72
117986,80
117987,79
117988,70
117989,51
117990,72
117991,76
117992,69
117993,35
117994,-10
117995,-2
117996,12
117997,3
117998,23
117999,6
118000,-2
118001,-22
118002,-31
118003,-22
118004,-30
118005,-38
118006,-17
118007,7
118008,13
118009,25
118010,55
118011,40
118012,21
118013,32
118014,22
118015,17
118016,29
118017,4
118018,-37
118019,-39
118020,-46
118021,-51
118022,-18
118023,11
118024,7
118025,33
118026,43
118027,37
118028,33
118029,32
118030,54
118031,69
118032,89
118033,59
118034,26
118035,-5
118036,-35
118037,-10
118038,-24
118039,5
118040,9
118041,-5
118042,-6
118043,2
118044,-2
118045,33
118046,47
118047,38
118048,67
118049,106
118050,73
118051,62
118052,54
118053,-14
118054,-35
118055,-69
118056,-101
118057,-111
118058,-107
118059,-104
118060,-108
118061,-122
118062,-113
118063,-68
118064,-46
118065,-50
118066,-77
118067,-86
118068,-68
118069,-81
118070,-102
118071,-142
118072,-143
118073,-122
118074,-92
118075,-113
118076,-107
118077,-86
118078,-55
118079,-19
118080,-23
118081,-22
118082,-36
118083,-54
118084,-76
118085,-80
118086,-58
118087,-57
118088,-79
118089,-68
118090,-46
118091,-17
118092,-14
118093,-15
118094,-15
118095,-9
118096,13
118097,-1
118098,-10
118099,-17
118100,-36
118101,-12
118102,9
118103,10
118104,5
118105,29
118106,12
118107,-3
118108,-2
118109,27
118110,12
118111,11
118112,-9
118113,3
118114,-3
118115,-16
118116,13
118117,32
118118,9
118119,34
118120,26
118121,14
118122,52
118123,47
118124,54
118125,53
118126,43
118127,39
118128,14
118129,-12
118130,-7
118131,-1
118132,33
118133,49
118134,40
118135,2
118136,4
118137,-23
118138,-27
118139,-18
118140,-26
118141,-1
118142,15
118143,9
118144,3
118145,10
118146,42
118147,17
118148,43
118149,71
118150,85
118151,77
118152,48
118153,2
118154,-2
118155,7
118156,-48
118157,-42
118158,-69
118159,-78
118160,-62
118161,-13
118162,-16
118163,-16
118164,-39
118165,-67
118166,-62
118167,-84
118168,-84
118169,-77
118170,-56
118171,-56
118172,-83
118173,-93
118174,-122
118175,-81
118176,-81
118177,-61
118178,-60
118179,-129
118180,-115
118181,-134
118182,-160
118183,-157
118184,-165
118185,-186
118186,-153
118187,-157
118188,-105
118189,-118
118190,-124
118191,-137
118192,-76
118193,-39
118194,-25
118195,-20
118196,-25
118197,3
118198,25
118199,44
118200,47
118201,28
118202,23
118203,31
118204,53
118205,34
118206,33
118207,38
118208,42
118209,15
118210,52
118211,34
118212,43
118213,36
118214,10
118215,29
118216,5
118217,-21
118218,-58
118219,-87
118220,-91
118221,-75
118222,-64
118223,-56
118224,-48
118225,-34
118226,-28
118227,-35
118228,0
118229,17
118230,23
118231,49
118232,47
118233,52
118234,55
118235,68
118236,57
118237,45
118238,52
118239,49
118240,89
118241,42
118242,15
118243,-17
118244,-31
118245,-14
118246,-7
118247,-23
118248,-36
118249,-31
118250,-13
118251,-12
118252,2
118253,0
118254,20
118255,11
118256,1
118257,12
118258,0
118259,-2
118260,15
118261,-27
118262,-13
118263,-42
118264,-61
118265,-70
118266,-84
118267,-79
118268,-89
118269,-87
118270,-81
118271,-50
118272,0
118273,23
118274,68
118275,83
118276,70
118277,69
118278,63
118279,80
118280,100
118281,82
118282,58
118283,63
118284,80
118285,113
118286,138
118287,152
118288,101
118289,104
118290,100
118291,102
118292,95
118293,83
118294,43
118295,47
118296,26
118297,23
118298,6
118299,-11
118300,-5
118301,10
118302,19
118303,29
118304,22
118305,13
118306,5
118307,15
118308,23
118309,8
118310,19
118311,57
118312,112
118313,115
118314,96
118315,80
118316,72
118317,71
118318,41
118319,8
118320,-14
118321,-3
118322,-8
118323,11
118324,-30
118325,2
118326,-9
118327,12
118328,32
118329,32
118330,68
118331,80
118332,57
118333,41
118334,22
118335,6
118336,3
118337,4
118338,-42
118339,-64
118340,-61
118341,-76
118342,-114
118343,-125
118344,-132
118345,-80
118346,-69
118347,-64
118348,-82
118349,-79
118350,-90
118351,-82
118352,-63
118353,-58
118354,-57
118355,-65
118356,-86
118357,-79
118358,-103
118359,-96
118360,-67
118361,-72
118362,-51
118363,-53
118364,-63
118365,-97
118366,-98
118367,-114
118368,-121
118369,-110
118370,-105
118371,-74
118372,-53
118373,-61
118374,-35
118375,-4
118376,3
118377,-14
118378,16
118379,8
118380,-6
118381,0
118382,-34
118383,-51
118384,-40
118385,-43
118386,-16
118387,-4
118388,14
118389,9
118390,20
118391,18
118392,21
118393,38
118394,12
118395,47
118396,42
118397,23
118398,14
118399,19
118400,51
118401,77
118402,86
118403,66
118404,60
118405,61
118406,67
118407,101
118408,110
118409,110
118410,135
118411,132
118412,140
118413,160
118414,149
118415,161
118416,145
118417,130
118418,97
118419,99
118420,96
118421,87
118422,104
118423,82
118424,73
118425,90
118426,67
118427,26
118428,24
118429,-28
118430,-44
118431,-25
118432,-43
118433,-23
118434,-27
118435,-27
118436,-44
118437,-53
118438,-61
118439,-54
118440,-103
118441,-100
118442,-127
118443,-133
118444,-112
118445,-72
118446,-54
118447,-30
118448,-15
118449,-28
118450,-54
118451,-35
118452,-62
118453,-72
118454,-81
118455,-75
118456,-46
118457,-29
118458,-20
118459,-18
118460,8
118461,26
118462,36
118463,19
118464,10
118465,-7
118466,-8
118467,-37
118468,-70
118469,-49
118470,-32
118471,-8
118472,-4
118473,10
118474,16
118475,11
118476,-2
118477,11
118478,17
118479,17
118480,14
118481,34
118482,28
118483,33
118484,9
118485,14
118486,-1
118487,-21
118488,-30
118489,-26
118490,-53
118491,-74
118492,-83
118493,-75
118494,-54
118495,-56
118496,-30
118497,-42
118498,-22
118499,-19
118500,-25
118501,-12
118502,-27
118503,-45
118504,-55
118505,-70
118506,-76
118507,-83
118508,-91
118509,-70
118510,-23
118511,-18
118512,-27
118513,-22
118514,-7
118515,15
118516,9
118517,-4
118518,2
118519,16
118520,1
118521,-18
118522,20
118523,-1
118524,10
118525,-11
118526,-8
118527,-38
118528,-23
118529,-41
118530,-37
118531,-51
118532,-34
118533,-18
118534,15
118535,14
118536,40
118537,45
118538,27
118539,64
118540,52
118541,33
118542,47
118543,25
118544,25
118545,52
118546,39
118547,34
118548,56
118549,27
118550,-10
118551,3
118552,1
118553,-25
118554,-26
118555,-45
118556,-51
118557,-54
118558,-34
118559,-37
118560,-27
118561,-34
118562,-28
118563,-25
118564,-24
118565,-11
118566,-7
118567,5
118568,-11
118569,16
118570,14
118571,10
118572,15
118573,18
118574,6
118575,9
118576,19
118577,16
118578,30
118579,36
118580,36
118581,32
118582,2
118583,-52
118584,-39
118585,-51
118586,-52
118587,-66
118588,-49
118589,-16
118590,3
118591,-3
118592,3
118593,0
118594,8
118595,27
118596,55
118597,56
118598,92
118599,67
118600,87
118601,81
118602,57
118603,15
118604,-14
118605,-37
118606,-54
118607,-30
118608,-42
118609,-37
118610,-4
118611,20
118612,6
118613,15
118614,-9
118615,4
118616,12
118617,0
118618,-13
118619,-15
118620,14
118621,18
118622,26
118623,21
118624,-1
118625,2
118626,19
118627,47
118628,39
118629,46
118630,45
118631,54
118632,63
118633,33
118634,42
118635,43
118636,40
118637,30
118638,27
118639,2
118640,17
118641,1
118642,-8
118643,14
118644,2
118645,-23
118646,-33
118647,-40
118648,-51
118649,-16
118650,-17
118651,15
118652,22
118653,24
118654,13
118655,-16
118656,-14
118657,26
118658,39
118659,33
118660,0
118661,0
118662,1
118663,58
118664,86
118665,116
118666,99
118667,71
118668,38
118669,4
118670,20
118671,28
118672,2
118673,7
118674,-28
118675,-10
118676,28
118677,46
118678,47
118679,26
118680,1
118681,0
118682,-1
118683,-1
118684,9
118685,-12
118686,-30
118687,-54
118688,-39
118689,-16
118690,-1
118691,20
118692,7
118693,-1
118694,4
118695,-2
118696,-5
118697,6
118698,-26
118699,-12
118700,2
118701,-49
118702,-33
118703,-23
118704,-8
118705,-37
118706,-24
118707,-35
118708,-29
118709,-44
118710,-52
118711,-43
118712,-25
118713,-10
118714,-2
118715,3
118716,10
118717,-3
118718,-9
118719,-39
118720,-31
118721,-15
118722,-18
118723,-32
118724,-30
118725,-30
118726,-26
118727,4
118728,16
118729,-3
118730,18
118731,1
118732,-1
118733,-19
118734,-11
118735,-9
118736,-52
118737,-53
118738,-31
118739,-49
118740,-38
118741,-27
118742,-25
118743,-27
118744,3
118745,5
118746,-3
118747,-31
118748,-35
118749,14
118750,34
118751,2
118752,-75
118753,-82
118754,54
118755,112
118756,66
118757,15
118758,-101
118759,-93
118760,-94
118761,-65
118762,32
118763,-47
118764,-159
118765,-106
118766,-79
118767,-253
118768,-312
118769,-120
118770,117
118771,88
118772,-186
118773,-367
118774,-272
118775,-16
118776,209
118777,168
118778,-34
118779,-94
118780,39
118781,104
118782,83
118783,-48
118784,-30
118785,74
118786,107
118787,117
118788,29
118789,-46
118790,6
118791,71
118792,63
118793,70
118794,106
118795,127
118796,185
118797,198
118798,200
118799,224
118800,261
118801,263
118802,259
118803,232
118804,245
118805,297
118806,346
118807,328
118808,276
118809,257
118810,262
118811,265
118812,269
118813,217
118814,208
118815,193
118816,164
118817,110
118818,144
118819,142
118820,118
118821,101
118822,67
118823,67
118824,30
118825,43
118826,64
118827,78
118828,12
118829,-7
118830,-24
118831,-32
118832,-67
118833,-87
118834,-104
118835,-84
118836,-116
118837,-116
118838,-114
118839,-93
118840,-57
118841,-42
118842,-68
118843,-86
118844,-90
118845,-99
118846,-110
118847,-143
118848,-169
118849,-164
118850,-167
118851,-164
118852,-163
118853,-155
118854,-173
118855,-146
118856,-120
118857,-141
118858,-178
118859,-168
118860,-134
118861,-139
118862,-169
118863,-159
118864,-149
118865,-122
118866,-156
118867,-190
118868,-215
118869,-207
118870,-189
118871,-174
118872,-194
118873,-218
118874,-215
118875,-199
118876,-108
118877,-115
118878,-132
118879,-101
118880,-91
118881,-65
118882,-67
118883,-116
118884,-105
118885,-77
118886,-94
118887,-131
118888,-132
118889,-76
118890,-39
118891,-35
118892,-14
118893,-28
118894,2
118895,17
118896,4
118897,16
118898,-7
118899,6
118900,39
118901,40
118902,27
118903,-9
118904,1
118905,50
118906,38
118907,22
118908,9
118909,2
118910,-32
118911,-12
118912,23
118913,11
118914,1
118915,-9
118916,1
118917,-18
118918,-25
118919,-2
118920,-4
118921,17
118922,36
118923,42
118924,25
118925,19
118926,40
118927,1
118928,1
118929,-18
118930,-33
118931,-12
118932,-20
118933,-21
118934,-37
118935,-30
118936,-38
118937,-26
118938,-2
118939,11
118940,-6
118941,0
118942,-9
118943,-3
118944,20
118945,39
118946,42
118947,61
118948,27
118949,29
118950,52
118951,51
118952,48
118953,81
118954,83
118955,97
118956,62
118957,11
118958,10
118959,5
118960,2
118961,30
118962,39
118963,52
118964,30
118965,26
118966,21
118967,49
118968,28
118969,41
118970,93
118971,91
118972,81
118973,55
118974,17
118975,15
118976,15
118977,34
118978,72
118979,92
118980,84
118981,53
118982,27
118983,2
118984,-15
118985,-2
118986,10
118987,13
118988,37
118989,31
118990,59
118991,66
118992,61
118993,31
118994,26
118995,21
118996,-12
118997,-26
118998,-31
118999,-12
119000,27
119001,13
119002,11
119003,-4
119004,12
119005,35
119006,47
119007,40
119008,59
119009,78
119010,66
119011,66
119012,34
119013,54
119014,44
119015,30
119016,9
119017,3
119018,-14
119019,-11
119020,9
119021,25
119022,19
119023,24
119024,-2
119025,-26
119026,-4
119027,17
119028,42
119029,41
119030,29
119031,32
119032,6
119033,-15
119034,-27
119035,-31
119036,-15
119037,-22
119038,-23
119039,-18
119040,3
119041,8
119042,-11
119043,2
119044,51
119045,70
119046,71
119047,71
119048,65
119049,60
119050,59
119051,60
119052,63
119053,47
119054,39
119055,23
119056,5
119057,1
119058,4
119059,1
119060,-46
119061,-51
119062,-78
119063,-90
119064,-60
119065,-7
119066,6
119067,31
119068,0
119069,5
119070,-21
119071,-24
119072,-35
119073,-34
119074,-48
119075,-83
119076,-117
119077,-112
119078,-120
119079,-108
119080,-56
119081,-89
119082,-65
119083,-101
119084,-107
119085,-78
119086,-56
119087,-48
119088,-55
119089,-86
119090,-79
119091,-78
119092,-94
119093,-95
119094,-101
119095,-93
119096,-69
119097,-87
119098,-113
119099,-89
119100,-70
119101,-13
119102,-12
119103,-25
119104,-19
119105,-36
119106,-19
119107,-23
119108,-47
119109,-27
119110,-33
119111,-44
119112,-45
119113,-11
119114,5
119115,-1
119116,10
119117,4
119118,12
119119,22
119120,38
119121,38
119122,38
119123,35
119124,21
119125,0
119126,-9
119127,-22
119128,-15
119129,-21
119130,-38
119131,-22
119132,14
119133,43
119134,55
119135,43
119136,-1
119137,-25
119138,-87
119139,-105
119140,-98
119141,-86
119142,-104
119143,-103
119144,-108
119145,-124
119146,-111
119147,-71
119148,-46
119149,-14
119150,-19
119151,-21
119152,13
119153,36
119154,29
119155,39
119156,11
119157,-4
119158,-3
119159,-29
119160,-52
119161,-44
119162,-35
119163,-48
119164,-25
119165,-60
119166,-75
119167,-99
119168,-83
119169,-94
119170,-57
119171,-53
119172,-48
119173,-5
119174,1
119175,9
119176,38
119177,33
119178,28
119179,9
119180,-9
119181,-12
119182,-5
119183,2
119184,-6
119185,3
119186,14
119187,25
119188,-5
119189,-29
119190,-14
119191,-17
119192,-37
119193,-54
119194,-36
119195,-40
119196,-53
119197,-37
119198,-32
119199,24
119200,37
119201,61
119202,90
119203,95
119204,92
119205,112
119206,118
119207,105
119208,92
119209,71
119210,65
119211,45
119212,53
119213,59
119214,81
119215,91
119216,75
119217,63
119218,28
119219,64
119220,48
119221,44
119222,47
119223,45
119224,42
119225,28
119226,13
119227,7
119228,-12
119229,6
119230,7
119231,13
119232,13
119233,37
119234,40
119235,43
119236,53
119237,59
119238,58
119239,18
119240,9
119241,-3
119242,-8
119243,0
119244,-21
119245,-24
119246,-23
119247,2
119248,-9
119249,5
119250,-8
119251,-41
119252,-49
119253,-46
119254,-33
119255,-4
119256,1
119257,-21
119258,-42
119259,-37
119260,-16
119261,-11
119262,-38
119263,-23
119264,18
119265,35
119266,26
119267,23
119268,-16
119269,-11
119270,-3
119271,-2
119272,2
119273,5
119274,-1
119275,26
119276,42
119277,40
119278,18
119279,32
119280,48
119281,38
119282,50
119283,30
119284,5
119285,8
119286,5
119287,21
119288,15
119289,37
119290,30
119291,56
119292,61
119293,34
119294,33
119295,3
119296,2
119297,-3
119298,1
119299,1
119300,-8
119301,-22
119302,-22
119303,-18
119304,-17
119305,-25
119306,-21
119307,-21
119308,2
119309,22
119310,5
119311,-26
119312,-9
119313,-12
119314,-9
119315,-13
119316,5
119317,5
119318,-1
119319,-5
119320,8
119321,7
119322,14
119323,41
119324,21
119325,18
119326,-1
119327,1
119328,-2
119329,2
119330,-2
119331,5
119332,23
119333,16
119334,33
119335,29
119336,11
119337,14
119338,42
119339,46
119340,14
119341,-9
119342,-10
119343,-17
119344,0
119345,7
119346,-31
119347,-39
119348,-36
119349,-15
119350,-1
119351,17
119352,6
119353,-7
119354,-21
119355,-44
119356,-47
119357,-30
119358,-46
119359,-6
119360,1
119361,-11
119362,-8
119363,-8
119364,3
119365,44
119366,18
119367,37
119368,38
119369,42
119370,8
119371,35
119372,46
119373,45
119374,49
119375,40
