,M
11856,395
11857,425
11858,-32
11859,-638
11860,-1000
11861,-784
11862,-205
11863,427
11864,746
11865,768
11866,561
11867,271
11868,116
11869,107
11870,126
11871,190
11872,235
11873,381
11874,605
11875,725
11876,883
11877,1067
11878,1012
11879,897
11880,628
11881,196
11882,73
11883,354
11884,739
11885,1113
11886,1352
11887,1277
11888,1045
11889,859
11890,602
11891,342
11892,66
11893,-139
11894,-70
11895,113
11896,358
11897,705
11898,1014
11899,1189
11900,1199
11901,1036
11902,642
11903,104
11904,-136
11905,-242
11906,-452
11907,-752
11908,-968
11909,-902
11910,-830
11911,-852
11912,-965
11913,-1146
11914,-1160
11915,-1076
11916,-1008
11917,-777
11918,-450
11919,-232
11920,-297
11921,-382
11922,-489
11923,-601
11924,-421
11925,-508
11926,-918
11927,-1252
11928,-1668
11929,-1887
11930,-1869
11931,-1687
11932,-1189
11933,-658
11934,-84
11935,100
11936,77
11937,-172
11938,-740
11939,-1270
11940,-1713
11941,-2061
11942,-2375
11943,-2371
11944,-2199
11945,-1825
11946,-1156
11947,-448
11948,239
11949,866
11950,1013
11951,838
11952,624
11953,306
11954,130
11955,133
11956,44
11957,-99
11958,39
11959,532
11960,1222
11961,2268
11962,3162
11963,3722
11964,4231
11965,4481
11966,4405
11967,4249
11968,3906
11969,3338
11970,3153
11971,3001
11972,2763
11973,2505
11974,1931
11975,1217
11976,652
11977,163
11978,-43
11979,-121
11980,-385
11981,-864
11982,-1381
11983,-1693
11984,-1905
11985,-2182
11986,-2670
11987,-3212
11988,-3417
11989,-3417
11990,-3516
11991,-3509
11992,-3533
11993,-3479
11994,-3275
11995,-3097
11996,-2869
11997,-2926
11998,-3082
11999,-3250
12000,-3925
12001,-4378
12002,-4297
12003,-3959
12004,-3240
12005,-2544
12006,-2149
12007,-2004
12008,-1864
12009,-1725
12010,-1471
12011,-997
12012,-373
12013,293
12014,996
12015,1610
12016,2099
12017,2440
12018,2550
12019,2624
12020,2743
12021,2855
12022,2844
12023,2653
12024,2614
12025,2629
12026,2896
12027,3434
12028,3775
12029,4126
12030,4591
12031,5003
12032,5401
12033,5753
12034,6176
12035,6401
12036,6502
12037,6620
12038,6501
12039,6160
12040,5540
12041,5005
12042,4525
12043,3588
12044,3004
12045,2588
12046,2190
12047,1876
12048,1509
12049,1127
12050,1105
12051,1405
12052,1597
12053,1386
12054,981
12055,515
12056,-191
12057,-983
12058,-1986
12059,-2882
12060,-3453
12061,-3931
12062,-4448
12063,-4988
12064,-5329
12065,-5319
12066,-5160
12067,-4919
12068,-4817
12069,-4739
12070,-4749
12071,-4879
12072,-5053
12073,-4945
12074,-4596
12075,-4396
12076,-4120
12077,-3803
12078,-3441
12079,-2924
12080,-2106
12081,-985
12082,-197
12083,279
12084,650
12085,880
12086,1116
12087,1110
12088,544
12089,56
12090,-542
12091,-1056
12092,-1531
12093,-1877
12094,-1829
12095,-1616
12096,-1179
12097,-975
12098,-996
12099,-1251
12100,-1873
12101,-2506
12102,-3086
12103,-3399
12104,-3317
12105,-3013
12106,-2477
12107,-2095
12108,-1855
12109,-1246
12110,-575
12111,181
12112,1138
12113,1995
12114,2706
12115,3206
12116,3621
12117,3700
12118,3941
12119,4440
12120,4576
12121,4630
12122,4377
12123,3999
12124,3919
12125,3877
12126,4182
12127,4513
12128,4785
12129,5092
12130,5141
12131,5194
12132,5304
12133,5236
12134,4993
12135,4504
12136,3785
12137,2996
12138,2488
12139,2274
12140,2079
12141,2007
12142,2059
12143,1993
12144,2018
12145,2064
12146,1748
12147,1302
12148,1269
12149,1393
12150,1541
12151,1524
12152,1088
12153,572
12154,182
12155,-400
12156,-476
12157,-411
12158,-795
12159,-1103
12160,-1486
12161,-1604
12162,-1475
12163,-1333
12164,-1123
12165,-1134
12166,-1168
12167,-1454
12168,-1877
12169,-2031
12170,-2375
12171,-2631
12172,-2688
12173,-2710
12174,-2431
12175,-2230
12176,-2253
12177,-2528
12178,-2952
12179,-2846
12180,-2314
12181,-2085
12182,-2141
12183,-2219
12184,-2574
12185,-3385
12186,-3609
12187,-3311
12188,-2997
12189,-2304
12190,-1916
12191,-1878
12192,-1707
12193,-1616
12194,-1373
12195,-1110
12196,-990
12197,-740
12198,-504
12199,-337
12200,-251
12201,-289
12202,-694
12203,-1292
12204,-1568
12205,-1712
12206,-1535
12207,-1381
12208,-1295
12209,-751
12210,-174
12211,385
12212,937
12213,933
12214,855
12215,910
12216,764
12217,729
12218,880
12219,1130
12220,1363
12221,1643
12222,1783
12223,1655
12224,1548
12225,1349
12226,939
12227,559
12228,177
12229,-198
12230,-343
12231,-401
12232,-470
12233,-393
12234,-323
12235,-208
12236,185
12237,645
12238,1192
12239,1782
12240,2291
12241,2495
12242,2437
12243,1997
12244,1065
12245,-70
12246,-1118
12247,-1915
12248,-2377
12249,-2421
12250,-2036
12251,-1400
12252,-796
12253,-165
12254,442
12255,826
12256,1036
12257,1260
12258,1611
12259,1757
12260,1590
12261,1240
12262,472
12263,-175
12264,-412
12265,-606
12266,-638
12267,-669
12268,-891
12269,-994
12270,-1374
12271,-1699
12272,-1685
12273,-1474
12274,-988
12275,-593
12276,-217
12277,287
12278,794
12279,1279
12280,1336
12281,1160
12282,880
12283,433
12284,121
12285,-365
12286,-881
12287,-1313
12288,-1572
12289,-1374
12290,-1029
12291,-830
12292,-616
12293,-488
12294,-314
12295,-84
12296,70
12297,262
12298,445
12299,586
12300,550
12301,369
12302,42
12303,-409
12304,-815
12305,-1198
12306,-1529
12307,-1677
12308,-1747
12309,-1509
12310,-969
12311,-605
12312,-384
12313,-25
12314,260
12315,296
12316,182
12317,-116
12318,-479
12319,-770
12320,-1165
12321,-1381
12322,-1311
12323,-1230
12324,-1055
12325,-751
12326,-466
12327,-106
12328,189
12329,183
12330,-22
12331,-329
12332,-670
12333,-815
12334,-815
12335,-790
12336,-730
12337,-564
12338,-525
12339,-520
12340,-429
12341,-356
12342,-281
12343,-24
12344,252
12345,500
12346,718
12347,709
12348,444
12349,249
12350,99
12351,-104
12352,-255
12353,-292
12354,-33
12355,350
12356,557
12357,583
12358,675
12359,729
12360,759
12361,880
12362,717
12363,516
12364,652
12365,603
12366,650
12367,850
12368,835
12369,684
12370,496
12371,180
12372,-148
12373,-245
12374,-221
12375,-8
12376,393
12377,673
12378,847
12379,924
12380,801
12381,515
12382,347
12383,367
12384,307
12385,128
12386,29
12387,49
12388,215
12389,354
12390,390
12391,445
12392,384
12393,380
12394,551
12395,558
12396,421
12397,244
12398,125
12399,117
12400,106
12401,32
12402,-23
12403,157
12404,305
12405,351
12406,317
12407,55
12408,0
12409,65
12410,-21
12411,-229
12412,-449
12413,-561
12414,-540
12415,-516
12416,-468
12417,-407
12418,-226
12419,-18
12420,121
12421,344
12422,538
12423,697
12424,1025
12425,880
12426,537
12427,329
12428,89
12429,47
12430,19
12431,30
12432,140
12433,271
12434,444
12435,556
12436,578
12437,539
12438,510
12439,715
12440,950
12441,1031
12442,1034
12443,872
12444,729
12445,597
12446,686
12447,466
12448,36
12449,-306
12450,-673
12451,-916
12452,-1020
12453,-1234
12454,-1336
12455,-1214
12456,-840
12457,-367
12458,-126
12459,-55
12460,-143
12461,-302
12462,-532
12463,-888
12464,-1091
12465,-1214
12466,-1175
12467,-1053
12468,-759
12469,-264
12470,157
12471,650
12472,1125
12473,1228
12474,1179
12475,999
12476,630
12477,39
12478,-510
12479,-887
12480,-1094
12481,-1011
12482,-948
12483,-933
12484,-815
12485,-715
12486,-598
12487,-355
12488,-168
12489,129
12490,581
12491,912
12492,1101
12493,1144
12494,1003
12495,786
12496,646
12497,387
12498,77
12499,52
12500,-79
12501,-241
12502,-265
12503,-273
12504,-303
12505,-140
12506,-25
12507,-26
12508,-3
12509,88
12510,436
12511,827
12512,1024
12513,953
12514,733
12515,349
12516,6
12517,-74
12518,-264
12519,-414
12520,-401
12521,-370
12522,-264
12523,-207
12524,-150
12525,-52
12526,166
12527,464
12528,613
12529,823
12530,849
12531,751
12532,724
12533,598
12534,475
12535,379
12536,372
12537,436
12538,589
12539,732
12540,771
12541,863
12542,950
12543,1006
12544,1195
12545,1115
12546,1061
12547,1135
12548,1243
12549,1300
12550,1169
12551,880
12552,558
12553,318
12554,205
12555,23
12556,5
12557,122
12558,150
12559,240
12560,160
12561,-133
12562,-422
12563,-694
12564,-823
12565,-827
12566,-834
12567,-831
12568,-742
12569,-525
12570,-349
12571,18
12572,226
12573,283
12574,560
12575,757
12576,994
12577,901
12578,581
12579,284
12580,-58
12581,-363
12582,-739
12583,-1205
12584,-1522
12585,-1469
12586,-1327
12587,-1226
12588,-1039
12589,-750
12590,-317
12591,153
12592,330
12593,295
12594,79
12595,-359
12596,-650
12597,-767
12598,-845
12599,-856
12600,-861
12601,-677
12602,-457
12603,-317
12604,-140
12605,-169
12606,-120
12607,131
12608,245
12609,271
12610,145
12611,-9
12612,-32
12613,-71
12614,-339
12615,-648
12616,-991
12617,-1246
12618,-1328
12619,-1316
12620,-1155
12621,-979
12622,-667
12623,-276
12624,140
12625,609
12626,801
12627,689
12628,552
12629,374
12630,62
12631,-378
12632,-992
12633,-1397
12634,-1447
12635,-1343
12636,-963
12637,-602
12638,-373
12639,43
12640,338
12641,358
12642,155
12643,-189
12644,-312
12645,-358
12646,-457
12647,-541
12648,-604
12649,-555
12650,-505
12651,-403
12652,-304
12653,-158
12654,101
12655,415
12656,656
12657,781
12658,845
12659,866
12660,775
12661,724
12662,467
12663,271
12664,441
12665,583
12666,742
12667,885
12668,1005
12669,1320
12670,1515
12671,1623
12672,1696
12673,1827
12674,2050
12675,2042
12676,1723
12677,1148
12678,398
12679,-110
12680,-363
12681,-481
12682,-594
12683,-618
12684,-364
12685,-91
12686,258
12687,616
12688,909
12689,1286
12690,1488
12691,1488
12692,1359
12693,914
12694,563
12695,214
12696,-47
12697,13
12698,209
12699,457
12700,623
12701,636
12702,617
12703,566
12704,565
12705,626
12706,517
12707,227
12708,-122
12709,-334
12710,-443
12711,-681
12712,-822
12713,-883
12714,-830
12715,-490
12716,-127
12717,-3
12718,41
12719,130
12720,247
12721,350
12722,383
12723,320
12724,257
12725,72
12726,-117
12727,-191
12728,-436
12729,-676
12730,-733
12731,-720
12732,-583
12733,-361
12734,53
12735,555
12736,1049
12737,1606
12738,2029
12739,2150
12740,1934
12741,1597
12742,1301
12743,1110
12744,897
12745,761
12746,528
12747,188
12748,-38
12749,-278
12750,-609
12751,-966
12752,-1275
12753,-1383
12754,-1383
12755,-1324
12756,-1343
12757,-1259
12758,-1050
12759,-815
12760,-520
12761,-166
12762,96
12763,303
12764,443
12765,304
12766,64
12767,-187
12768,-605
12769,-962
12770,-1171
12771,-1379
12772,-1362
12773,-1072
12774,-647
12775,-494
12776,-334
12777,-114
12778,-1
12779,136
12780,17
12781,-331
12782,-698
12783,-844
12784,-755
12785,-448
12786,9
12787,244
12788,407
12789,642
12790,694
12791,642
12792,322
12793,-327
12794,-995
12795,-1613
12796,-1880
12797,-1853
12798,-1832
12799,-1486
12800,-991
12801,-559
12802,-232
12803,29
12804,235
12805,327
12806,256
12807,66
12808,-338
12809,-711
12810,-1035
12811,-1338
12812,-1484
12813,-1288
12814,-1043
12815,-858
12816,-675
12817,-596
12818,-364
12819,-92
12820,-76
12821,-97
12822,-187
12823,-78
12824,323
12825,579
12826,610
12827,583
12828,623
12829,662
12830,573
12831,371
12832,209
12833,-31
12834,-368
12835,-841
12836,-1245
12837,-1305
12838,-1141
12839,-831
12840,-548
12841,-244
12842,126
12843,415
12844,655
12845,929
12846,1104
12847,926
12848,497
12849,278
12850,237
12851,238
12852,192
12853,160
12854,345
12855,567
12856,743
12857,972
12858,1013
12859,916
12860,910
12861,821
12862,558
12863,559
12864,849
12865,1134
12866,1307
12867,1416
12868,1234
12869,1072
12870,937
12871,706
12872,392
12873,220
12874,359
12875,570
12876,957
12877,1240
12878,1251
12879,1467
12880,1531
12881,1449
12882,1336
12883,1077
12884,822
12885,443
12886,220
12887,33
12888,3
12889,191
12890,81
12891,60
12892,20
12893,-12
12894,239
12895,355
12896,340
12897,322
12898,153
12899,-57
12900,-442
12901,-744
12902,-923
12903,-1021
12904,-784
12905,-556
12906,-288
12907,-70
12908,43
12909,227
12910,242
12911,245
12912,357
12913,312
12914,148
12915,-31
12916,-179
12917,-494
12918,-675
12919,-784
12920,-1049
12921,-948
12922,-718
12923,-466
12924,-44
12925,91
12926,1
12927,-247
12928,-526
12929,-603
12930,-759
12931,-841
12932,-728
12933,-627
12934,-228
12935,66
12936,414
12937,642
12938,434
12939,248
12940,36
12941,-202
12942,-463
12943,-834
12944,-1386
12945,-1888
12946,-2114
12947,-2276
12948,-2096
12949,-1792
12950,-1498
12951,-1344
12952,-1355
12953,-1171
12954,-1016
12955,-738
12956,-507
12957,-460
12958,-425
12959,-337
12960,-255
12961,-181
12962,-204
12963,-306
12964,-393
12965,-542
12966,-762
12967,-1131
12968,-1366
12969,-1209
12970,-861
12971,-289
12972,240
12973,655
12974,1057
12975,1220
12976,1150
12977,812
12978,506
12979,388
12980,313
12981,377
12982,262
12983,192
12984,465
12985,982
12986,1582
12987,1885
12988,1933
12989,1672
12990,1195
12991,570
12992,-161
12993,-819
12994,-1088
12995,-1028
12996,-831
12997,-345
12998,154
12999,596
13000,964
13001,1158
13002,1308
13003,1225
13004,906
13005,384
13006,4
13007,-209
13008,-221
13009,-19
13010,30
13011,12
13012,111
13013,252
13014,341
13015,241
13016,84
13017,-9
13018,-139
13019,-60
13020,-10
13021,17
13022,253
13023,491
13024,711
13025,749
13026,485
13027,329
13028,332
13029,184
13030,-2
13031,15
13032,77
13033,317
13034,730
13035,1071
13036,1470
13037,1659
13038,1619
13039,1510
13040,1142
13041,626
13042,136
13043,-266
13044,-681
13045,-922
13046,-903
13047,-830
13048,-791
13049,-449
13050,-36
13051,247
13052,553
13053,728
13054,908
13055,795
13056,571
13057,352
13058,78
13059,-145
13060,-353
13061,-393
13062,-490
13063,-455
13064,-144
13065,-3
13066,70
13067,-6
13068,-162
13069,-354
13070,-455
13071,-395
13072,-216
13073,104
13074,465
13075,824
13076,1233
13077,1390
13078,1259
13079,1078
13080,778
13081,182
13082,-590
13083,-1209
13084,-1596
13085,-1825
13086,-1778
13087,-1591
13088,-1209
13089,-556
13090,-118
13091,77
13092,355
13093,333
13094,255
13095,131
13096,-154
13097,-181
13098,-86
13099,89
13100,262
13101,115
13102,-239
13103,-603
13104,-954
13105,-1329
13106,-1689
13107,-1789
13108,-1788
13109,-1725
13110,-1484
13111,-1167
13112,-860
13113,-581
13114,-439
13115,-290
13116,71
13117,295
13118,436
13119,671
13120,669
13121,545
13122,574
13123,639
13124,711
13125,790
13126,755
13127,476
13128,132
13129,83
13130,50
13131,-105
13132,-331
13133,-681
13134,-771
13135,-736
13136,-624
13137,-395
13138,-275
13139,-181
13140,-46
13141,71
13142,114
13143,193
13144,375
13145,464
13146,570
13147,646
13148,563
13149,634
13150,536
13151,272
13152,186
13153,-139
13154,-558
13155,-862
13156,-1119
13157,-1278
13158,-1157
13159,-961
13160,-661
13161,-148
13162,102
13163,163
13164,234
13165,-151
13166,-495
13167,-531
13168,-594
13169,-371
13170,138
13171,798
13172,1518
13173,2194
13174,2838
13175,3297
13176,3667
13177,3702
13178,3112
13179,1912
13180,94
13181,-1756
13182,-3129
13183,-4261
13184,-5203
13185,-5797
13186,-5824
13187,-5430
13188,-4815
13189,-4309
13190,-4027
13191,-3740
13192,-3455
13193,-3214
13194,-2693
13195,-2180
13196,-1825
13197,-1205
13198,-364
13199,348
13200,1210
13201,2182
13202,2894
13203,3424
13204,3832
13205,4068
13206,4294
13207,4279
13208,4019
13209,3732
13210,3372
13211,3291
13212,3441
13213,3494
13214,3474
13215,3704
13216,3812
13217,3617
13218,3591
13219,3574
13220,3460
13221,3410
13222,3296
13223,3128
13224,3020
13225,2877
13226,2633
13227,2304
13228,2040
13229,1910
13230,1862
13231,1992
13232,2068
13233,2109
13234,2342
13235,2606
13236,2791
13237,2948
13238,2860
13239,2736
13240,2360
13241,1711
13242,1050
13243,305
13244,-583
13245,-1409
13246,-2073
13247,-2807
13248,-3208
13249,-3309
13250,-3390
13251,-3111
13252,-2738
13253,-2385
13254,-2034
13255,-2004
13256,-2173
13257,-2564
13258,-3081
13259,-3527
13260,-3993
13261,-4287
13262,-4578
13263,-4774
13264,-4520
13265,-4311
13266,-4204
13267,-4136
13268,-4137
13269,-3800
13270,-3444
13271,-3158
13272,-2701
13273,-2310
13274,-2045
13275,-1934
13276,-1842
13277,-1866
13278,-2103
13279,-2367
13280,-2506
13281,-2721
13282,-2800
13283,-2614
13284,-2351
13285,-2133
13286,-1875
13287,-1625
13288,-1319
13289,-894
13290,-578
13291,-320
13292,-235
13293,-250
13294,-100
13295,91
13296,224
13297,587
13298,987
13299,1515
13300,2260
13301,2974
13302,3712
13303,4165
13304,4457
13305,4482
13306,4253
13307,4094
13308,3822
13309,3511
13310,3247
13311,2757
13312,2317
13313,2130
13314,2146
13315,2382
13316,2459
13317,2502
13318,2625
13319,2569
13320,2431
13321,2285
13322,1947
13323,1536
13324,1173
13325,617
13326,195
13327,84
13328,103
13329,328
13330,495
13331,447
13332,438
13333,481
13334,562
13335,636
13336,526
13337,337
13338,261
13339,254
13340,210
13341,196
13342,-18
13343,-135
13344,29
13345,-20
13346,-22
13347,-117
13348,-535
13349,-756
13350,-835
13351,-962
13352,-953
13353,-853
13354,-578
13355,-300
13356,-172
13357,-115
13358,-132
13359,-74
13360,-111
13361,-280
13362,-505
13363,-657
13364,-591
13365,-601
13366,-746
13367,-752
13368,-776
13369,-681
13370,-549
13371,-466
13372,-525
13373,-674
13374,-621
13375,-656
13376,-703
13377,-526
13378,-458
13379,-332
13380,-143
13381,-42
13382,-65
13383,-144
13384,-154
13385,-183
13386,-241
13387,-408
13388,-547
13389,-613
13390,-764
13391,-1057
13392,-1304
13393,-1534
13394,-1728
13395,-1948
13396,-2068
13397,-2133
13398,-2209
13399,-2155
13400,-2188
13401,-2172
13402,-2140
13403,-2146
13404,-2162
13405,-2157
13406,-1932
13407,-1836
13408,-1786
13409,-1600
13410,-1642
13411,-1709
13412,-1841
13413,-2085
13414,-2017
13415,-2048
13416,-2079
13417,-2075
13418,-2085
13419,-1846
13420,-1640
13421,-1408
13422,-1007
13423,-633
13424,-194
13425,183
13426,353
13427,175
13428,-138
13429,-477
13430,-818
13431,-1103
13432,-1202
13433,-1257
13434,-1123
13435,-876
13436,-635
13437,-202
13438,324
13439,1008
13440,1560
13441,1790
13442,1858
13443,1822
13444,1781
13445,1698
13446,1507
13447,1293
13448,1070
13449,939
13450,940
13451,1228
13452,1467
13453,1588
13454,1876
13455,2032
13456,2180
13457,2357
13458,2432
13459,2488
13460,2378
13461,2171
13462,1818
13463,1572
13464,1691
13465,1746
13466,1951
13467,2246
13468,2433
13469,2711
13470,2863
13471,2789
13472,2742
13473,2730
13474,2713
13475,2770
13476,2641
13477,2267
13478,1903
13479,1658
13480,1475
13481,1322
13482,1240
13483,1081
13484,994
13485,1159
13486,1420
13487,1624
13488,1746
13489,1807
13490,1986
13491,2066
13492,1929
13493,1667
13494,1479
13495,1095
13496,613
13497,209
13498,-128
13499,-294
13500,-186
13501,170
13502,509
13503,814
13504,1092
13505,1333
13506,1545
13507,1598
13508,1419
13509,1352
13510,1364
13511,1362
13512,1301
13513,1053
13514,816
13515,660
13516,603
13517,492
13518,543
13519,770
13520,739
13521,619
13522,351
13523,189
13524,565
13525,1120
13526,1447
13527,1033
13528,186
13529,-340
13530,-559
13531,-515
13532,-812
13533,-1261
13534,-1397
13535,-1326
13536,-1184
13537,-1020
13538,-961
13539,-1044
13540,-1030
13541,-904
13542,-740
13543,-665
13544,-689
13545,-827
13546,-838
13547,-856
13548,-931
13549,-834
13550,-882
13551,-894
13552,-790
13553,-934
13554,-1091
13555,-1152
13556,-1100
13557,-1083
13558,-1038
13559,-825
13560,-588
13561,-276
13562,-112
13563,-67
13564,7
13565,-38
13566,-311
13567,-586
13568,-780
13569,-896
13570,-880
13571,-837
13572,-865
13573,-793
13574,-632
13575,-555
13576,-388
13577,-179
13578,-26
13579,49
13580,155
13581,286
13582,329
13583,297
13584,178
13585,-89
13586,-301
13587,-515
13588,-599
13589,-541
13590,-737
13591,-972
13592,-1043
13593,-1081
13594,-949
13595,-798
13596,-807
13597,-774
13598,-724
13599,-626
13600,-414
13601,-321
13602,-301
13603,-234
13604,-17
13605,288
13606,427
13607,403
13608,288
13609,124
13610,-76
13611,-430
13612,-820
13613,-904
13614,-777
13615,-487
13616,-202
13617,-162
13618,-36
13619,204
13620,266
13621,294
13622,253
13623,216
13624,369
13625,339
13626,161
13627,-104
13628,-351
13629,-378
13630,-465
13631,-483
13632,-513
13633,-706
13634,-826
13635,-958
13636,-1040
13637,-1018
13638,-1082
13639,-1172
13640,-1152
13641,-1128
13642,-1202
13643,-1252
13644,-1045
13645,-942
13646,-814
13647,-677
13648,-554
13649,-236
13650,-203
13651,-288
13652,-396
13653,-467
13654,-399
13655,-473
13656,-427
13657,-379
13658,-270
13659,-105
13660,-204
13661,-19
13662,173
13663,236
13664,428
13665,489
13666,678
13667,662
13668,432
13669,355
13670,275
13671,227
13672,266
13673,203
13674,204
13675,385
13676,332
13677,291
13678,203
13679,70
13680,-68
13681,-321
13682,-462
13683,-472
13684,-401
